player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Radisav Curcic,RET,44,Center,82.0,275.0,Union Olimpija,Serbia,https://www.nba.com/player/76488/HISTADD-radisav-curcic,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1965-09-26,1.0,True,0.0,0.0,0.0,UDF,curcira01
Armand Cure,RET,,Forward,72.0,198.0,Rhode Island,USA,https://www.nba.com/player/76489/HISTADD-armand-cure,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1919-08-01,1.0,True,0.0,0.0,0.0,UDF,curear010
Earl Cureton,RET,,Forward,81.0,210.0,Detroit,USA,https://www.nba.com/player/940/earl-cureton,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/940.png,1980-01-01,12.0,False,1979.0,3.0,58.0,Drafted,curetea01
Bill Curley,RET,,Forward,,,Boston College,USA,https://www.nba.com/player/223/bill-curley,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/223.png,1980-01-01,6.0,False,1994.0,1.0,22.0,Drafted,curlebi01
Fran Curran,RET,15,Guard,72.0,175.0,Notre Dame,USA,https://www.nba.com/player/76492/HISTADD-fran-curran,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1925-09-19,2.0,True,0.0,0.0,0.0,UDF,currafr01
Dell Curry,RET,30,Guard-Forward,77.0,205.0,Virginia Tech,USA,https://www.nba.com/player/209/dell-curry,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/209.png,1980-01-01,16.0,False,1986.0,1.0,15.0,Drafted,curryde01
Eddy Curry,RET,,Center,84.0,295.0,Thornwood HS (IL),USA,https://www.nba.com/player/2201/eddy-curry,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2201.png,1980-01-01,11.0,False,2001.0,1.0,4.0,Drafted,curryed01
JamesOn Curry,RET,,Guard,75.0,190.0,Oklahoma State,USA,https://www.nba.com/player/201191/jameson-curry,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201191.png,1980-01-01,3.0,False,2007.0,2.0,51.0,Drafted,curryja01
Michael Curry,RET,,Forward-Guard,77.0,210.0,Georgia Southern,USA,https://www.nba.com/player/688/michael-curry,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/688.png,1980-01-01,11.0,False,0.0,0.0,0.0,UDF,currymi01
Rastko Cvetkovic,RET,8,Center,85.0,260.0,Crvena zvezda,Serbia,https://www.nba.com/player/687/rastko-cvetkovic,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/687.png,1980-01-01,1.0,False,0.0,0.0,0.0,UDF,cvetkra01
Mike D'Antoni,RET,14,Guard,75.0,185.0,Marshall,USA,https://www.nba.com/player/76505/HISTADD-mike-d'antoni,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1951-05-08,4.0,True,1973.0,1.0,20.0,Drafted,d'antmi01
Ed Dahler,RET,16,Forward,77.0,190.0,Duquesne,USA,https://www.nba.com/player/76496/HISTADD-ed-dahler,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,True,0.0,0.0,0.0,UDF,dahleed01
Quintin Dailey,RET,20,Guard,75.0,180.0,San Francisco,USA,https://www.nba.com/player/76497/HISTADD-quintin-dailey,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1961-01-22,10.0,True,1982.0,1.0,7.0,Drafted,dailequ01
Samuel Dalembert,RET,,Center,83.0,255.0,Seton Hall,Haiti,https://www.nba.com/player/2223/samuel-dalembert,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2223.png,1980-01-01,14.0,False,2001.0,1.0,26.0,Drafted,dalemsa01
Howie Dallmar,RET,12,Forward,76.0,200.0,Stanford,USA,https://www.nba.com/player/76498/HISTADD-howie-dallmar,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1922-05-24,3.0,True,0.0,0.0,0.0,UDF,dallmho01
Erick Dampier,RET,25,Center,83.0,265.0,Mississippi State,USA,https://www.nba.com/player/956/erick-dampier,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/956.png,1980-01-01,17.0,False,1996.0,1.0,10.0,Drafted,dampier01
Lou Dampier,RET,,Guard,72.0,170.0,Kentucky,USA,https://www.nba.com/player/76499/HISTADD-lou-dampier,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1944-11-20,3.0,True,1967.0,1.0,38.0,Drafted,dampilo01
Bob Dandridge,RET,10,Forward,78.0,195.0,Norfolk State,USA,https://www.nba.com/player/76500/HISTADD-bob-dandridge,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1947-11-15,13.0,True,1969.0,1.0,45.0,Drafted,dandrbo01
Antonio Daniels,RET,22,Guard,76.0,205.0,Bowling Green,USA,https://www.nba.com/player/1498/antonio-daniels,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1498.png,1980-01-01,14.0,False,1997.0,1.0,4.0,Drafted,daniean01
Erik Daniels,RET,,,,,Kentucky,USA,https://www.nba.com/player/2845/erik-daniels,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2845.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,danieer01
Lloyd Daniels,RET,,Guard,79.0,205.0,Mt. San Antonio,USA,https://www.nba.com/player/1380/lloyd-daniels,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1380.png,1980-01-01,5.0,False,0.0,0.0,0.0,UDF,daniell01
Marquis Daniels,RET,6,Forward,78.0,200.0,Auburn,USA,https://www.nba.com/player/2605/marquis-daniels,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2605.png,1980-01-01,11.0,False,0.0,0.0,0.0,UDF,daniema01
Mel Daniels,RET,34,Center,81.0,220.0,New Mexico,USA,https://www.nba.com/player/76502/HISTADD-mel-daniels,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1944-07-20,1.0,True,1967.0,1.0,9.0,Drafted,danieme01
Troy Daniels,RET,30,Guard,76.0,200.0,Va Commonwealth,USA,https://www.nba.com/player/203584/troy-daniels,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203584.png,1980-01-01,8.0,False,0.0,0.0,0.0,UDF,danietr01
Sasha Danilovic,RET,5,Guard,78.0,200.0,Virtus Bologna,Serbia,https://www.nba.com/player/390/sasha-danilovic,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/390.png,1980-01-01,2.0,False,1992.0,2.0,43.0,Drafted,danilsa01
Adrian Dantley,RET,4,Forward,77.0,208.0,Notre Dame,USA,https://www.nba.com/player/76504/HISTADD-adrian-dantley,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-02-26,15.0,True,1976.0,1.0,6.0,Drafted,dantlad01
Henry Darcey,RET,10,Center,79.0,217.0,Oklahoma State,USA,https://www.nba.com/player/76506/HISTADD-pete-darcey,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1930-03-03,1.0,True,0.0,0.0,0.0,UDF,darcehe01
Jimmy Darden,RET,,Guard,73.0,170.0,Denver,USA,https://www.nba.com/player/76507/HISTADD-jimmy-darden,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,True,0.0,0.0,0.0,UDF,dardeji01
Yinka Dare,RET,,Center,84.0,265.0,George Washington,USA,https://www.nba.com/player/212/yinka-dare,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/212.png,1980-01-01,4.0,False,1994.0,1.0,14.0,Drafted,dareyi010
Jesse Dark,RET,11,Guard,76.0,210.0,Virginia Commonwealth,USA,https://www.nba.com/player/76509/HISTADD-jesse-dark,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1951-09-02,1.0,True,1974.0,1.0,32.0,Drafted,darkje010
Nate Darling,RET,30,Guard,78.0,200.0,Delaware,Canada,https://www.nba.com/player/1630268/nate-darling,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,2.0,False,0.0,0.0,0.0,UDF,darlina01
Jimmy Darrow,RET,,Guard,70.0,170.0,Bowling Green,USA,https://www.nba.com/player/76511/HISTADD-jimmy-darrow,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1937-09-25,1.0,True,1960.0,1.0,38.0,Drafted,darroji01
Gigi Datome,RET,70,Forward,80.0,215.0,Virtus Roma,Italy,https://www.nba.com/player/203540/gigi-datome,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203540.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,datomgi01
Brad Daugherty,RET,43,Center,84.0,245.0,North Carolina,USA,https://www.nba.com/player/921/brad-daugherty,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/921.png,1980-01-01,8.0,False,1986.0,1.0,1.0,Drafted,daughbr01
Kornel David,RET,9,Forward,81.0,230.0,Budapest AEH,USA,https://www.nba.com/player/1600/kornel-david,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,3.0,False,0.0,0.0,0.0,UDF,davidko01
Jermareo Davidson,RET,33,Forward,82.0,230.0,Alabama,USA,https://www.nba.com/player/201176/jermareo-davidson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,3.0,False,2007.0,2.0,36.0,Drafted,davidje01
Bob Davies,RET,11,Guard,73.0,175.0,Seton Hall,USA,https://www.nba.com/player/76514/HISTADD-bob-davies,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1920-01-15,7.0,True,0.0,0.0,0.0,UDF,daviebo01
Brandon Davies,RET,,Forward,82.0,240.0,Brigham Young,USA,https://www.nba.com/player/203561/brandon-davies,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203561.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,daviebr01
Antonio Davis,RET,,Forward-Center,81.0,245.0,Texas-El Paso,USA,https://www.nba.com/player/213/antonio-davis,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/213.png,1980-01-01,13.0,False,1990.0,2.0,45.0,Drafted,davisan01
Aubrey Davis,RET,,Guard,74.0,175.0,Oklahoma Baptist,USA,https://www.nba.com/player/76515/HISTADD-aubrey-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1921-03-28,1.0,True,0.0,0.0,0.0,UDF,davisau01
Baron Davis,RET,85,Guard,75.0,212.0,UCLA,USA,https://www.nba.com/player/1884/baron-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,14.0,False,1999.0,1.0,3.0,Drafted,davisba01
Ben Davis,RET,,Forward,81.0,245.0,Arizona,USA,https://www.nba.com/player/989/ben-davis,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/989.png,1980-01-01,5.0,False,1996.0,2.0,43.0,Drafted,davisbe01
Bill Davis,RET,,Forward,75.0,215.0,Notre Dame,USA,https://www.nba.com/player/76538/HISTADD-bill-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1921-10-03,1.0,True,1968.0,1.0,160.0,Drafted,davisbi01
Bob Davis,RET,11,Forward,79.0,215.0,Weber State,USA,https://www.nba.com/player/76533/HISTADD-bob-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1950-04-02,1.0,True,1972.0,1.0,14.0,Drafted,davisbo01
Brad Davis,RET,15,Guard,75.0,180.0,Maryland,USA,https://www.nba.com/player/76516/HISTADD-brad-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-12-17,15.0,True,1977.0,1.0,15.0,Drafted,davisbr01
Brian Davis,RET,23,Forward,79.0,200.0,Duke,USA,https://www.nba.com/player/76517/HISTADD-brian-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1970-06-21,1.0,True,1992.0,1.0,48.0,Drafted,davisbr01
Charlie Davis,RET,22,Forward,79.0,215.0,Vanderbilt,USA,https://www.nba.com/player/76518/HISTADD-charlie-e-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1958-10-05,8.0,True,1981.0,1.0,35.0,Drafted,davisch01
Charlie Davis,RET,,Guard,73.0,160.0,Wake Forest,USA,https://www.nba.com/player/76519/HISTADD-charlie-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1949-09-07,3.0,True,1971.0,1.0,120.0,Drafted,davisch01
Dale Davis,RET,34,Center-Forward,83.0,252.0,Clemson,USA,https://www.nba.com/player/905/dale-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,17.0,False,1991.0,1.0,13.0,Drafted,davisda01
Deyonta Davis,RET,,Center-Forward,83.0,237.0,Michigan State,USA,https://www.nba.com/player/1627738/deyonta-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,4.0,False,2016.0,2.0,31.0,Drafted,davisde01
Double D Davis,RET,42,Forward,80.0,220.0,Houston,USA,https://www.nba.com/player/76521/HISTADD-doubled-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1949-10-11,5.0,True,1972.0,1.0,3.0,Drafted,davisdo01
Ed Davis,RET,21,Center-Forward,81.0,218.0,North Carolina,USA,https://www.nba.com/player/202334/ed-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,13.0,False,2010.0,1.0,13.0,Drafted,davised01
Edward Davis,RET,20,Forward,79.0,195.0,Duquesne,USA,https://www.nba.com/player/76522/HISTADD-mickey-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1950-06-16,5.0,True,1972.0,1.0,113.0,Drafted,davised01
Emanual Davis,RET,15,Guard,77.0,195.0,Delaware State,USA,https://www.nba.com/player/1023/emanual-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,7.0,False,0.0,0.0,0.0,UDF,davisem01
Glen Davis,RET,0,Forward-Center,81.0,289.0,Louisiana State,USA,https://www.nba.com/player/201175/glen-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,8.0,False,2007.0,2.0,35.0,Drafted,davisgl01
Harry Davis,RET,23,Forward,79.0,220.0,Florida State,USA,https://www.nba.com/player/76523/HISTADD-harry-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1956-01-27,2.0,True,1978.0,1.0,33.0,Drafted,davisha01
Hubert Davis,RET,44,Guard,77.0,183.0,North Carolina,USA,https://www.nba.com/player/93/hubert-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,13.0,False,1992.0,1.0,20.0,Drafted,davishu01
James Davis,RET,6,Center,79.0,220.0,St. John's (NY),USA,https://www.nba.com/player/76524/HISTADD-red-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1932-04-22,1.0,True,1954.0,1.0,52.0,Drafted,davisja01
Jim Davis,RET,20,Center,81.0,225.0,Colorado,USA,https://www.nba.com/player/76525/HISTADD-jim-davis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1941-12-18,8.0,True,1964.0,1.0,27.0,Drafted,davisji01
