season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end
2016-17,1610612742,DAL,Dallas Mavericks,21600227,2016-11-25T00:00:00,DAL @ CLE,L,48.0,0.451,0.132,0.144,0.263,0.624,0.282,0.144,0.318,0,0,0,0,141,2080,2345,1289,1335,2331,1383,1161,1788,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21600236,2016-11-25T00:00:00,MIN @ PHX,W,48.0,0.441,0.294,0.17,0.269,0.443,0.266,0.26,0.333,0,0,0,0,141,2157,953,1887,1252,318,1236,4,1900,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,21600215,2016-11-23T00:00:00,CLE vs. POR,W,48.0,0.65,0.3,0.113,0.348,0.594,0.211,0.093,0.25,0,0,0,0,141,50,888,549,396,2171,650,2243,898,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21600213,2016-11-23T00:00:00,SAS @ CHA,W,48.0,0.587,0.233,0.103,0.256,0.567,0.202,0.167,0.362,0,0,0,0,141,332,1564,353,1426,1936,568,620,2168,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21600223,2016-11-23T00:00:00,GSW vs. LAL,W,48.0,0.727,0.407,0.095,0.179,0.473,0.237,0.113,0.218,0,0,0,0,141,3,219,232,2202,665,939,1913,556,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,21600221,2016-11-23T00:00:00,UTA vs. DEN,W,48.0,0.544,0.392,0.14,0.174,0.369,0.352,0.101,0.231,0,0,0,0,141,786,270,1196,2236,20,1990,2130,682,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600215,2016-11-23T00:00:00,POR @ CLE,L,48.0,0.594,0.211,0.093,0.25,0.65,0.3,0.113,0.348,0,0,0,0,141,288,1807,206,1488,2411,1564,1903,2061,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21600223,2016-11-23T00:00:00,LAL @ GSW,L,48.0,0.473,0.237,0.113,0.218,0.727,0.407,0.095,0.179,0,0,0,0,141,1793,1522,544,1897,2458,2237,2226,248,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21600222,2016-11-23T00:00:00,NOP vs. MIN,W,48.0,0.596,0.277,0.16,0.175,0.401,0.384,0.162,0.232,0,0,0,0,141,271,1115,1712,2231,82,2154,708,700,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21600222,2016-11-23T00:00:00,MIN @ NOP,L,48.0,0.401,0.384,0.162,0.232,0.596,0.277,0.16,0.175,0,0,0,0,141,2379,304,1747,1757,2189,1339,744,226,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21600221,2016-11-23T00:00:00,DEN @ UTA,L,48.0,0.369,0.352,0.101,0.231,0.544,0.392,0.14,0.174,0,0,0,0,141,2441,470,315,1762,1672,2190,1251,213,1,2016,2017
2016-17,1610612765,DET,Detroit Pistons,21600218,2016-11-23T00:00:00,DET vs. MIA,W,48.0,0.531,0.309,0.147,0.302,0.407,0.4,0.149,0.196,0,0,0,0,141,964,802,1371,844,104,2213,1022,378,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21600224,2016-11-23T00:00:00,OKC @ SAC,L,48.0,0.467,0.5,0.092,0.106,0.532,0.181,0.11,0.3,0,0,0,0,141,1878,39,198,2436,1510,402,1958,1562,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21600214,2016-11-23T00:00:00,PHX @ ORL,W,48.0,0.514,0.301,0.179,0.163,0.401,0.253,0.116,0.306,0,0,0,0,141,1203,871,2019,2299,80,1084,1858,1655,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21600212,2016-11-23T00:00:00,MEM @ PHI,W,58.0,0.434,0.242,0.133,0.206,0.441,0.247,0.239,0.328,0,0,0,0,3,2214,1462,1059,2005,299,1049,21,1895,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21600219,2016-11-23T00:00:00,TOR @ HOU,W,48.0,0.557,0.239,0.163,0.354,0.577,0.154,0.283,0.35,0,0,0,0,141,634,1502,1761,341,2027,199,2,2076,1,2016,2017
2016-17,1610612748,MIA,Miami Heat,21600218,2016-11-23T00:00:00,MIA @ DET,L,48.0,0.407,0.4,0.149,0.196,0.531,0.309,0.147,0.302,0,0,0,0,141,2357,244,1424,2075,1491,1649,1062,1604,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21600220,2016-11-23T00:00:00,DAL vs. LAC,L,48.0,0.518,0.214,0.162,0.213,0.594,0.365,0.101,0.234,0,0,0,0,141,1146,1769,1729,1945,2168,2061,2130,721,1,2016,2017
2016-17,1610612758,SAC,Sacramento Kings,21600224,2016-11-23T00:00:00,SAC vs. OKC,W,48.0,0.532,0.181,0.11,0.3,0.467,0.5,0.092,0.106,0,0,0,0,141,949,2055,490,878,583,2417,2257,21,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21600216,2016-11-23T00:00:00,IND vs. ATL,L,48.0,0.446,0.167,0.204,0.226,0.453,0.259,0.227,0.373,0,0,0,0,141,2118,2164,2318,1828,415,1155,40,2234,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21600212,2016-11-23T00:00:00,PHI vs. MEM,L,58.0,0.441,0.247,0.239,0.328,0.434,0.242,0.133,0.206,0,0,0,0,3,2161,1411,2440,563,245,997,1401,456,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,21600220,2016-11-23T00:00:00,LAC @ DAL,W,48.0,0.594,0.365,0.101,0.234,0.518,0.214,0.162,0.213,0,0,0,0,141,291,398,315,1717,1311,686,715,507,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21600213,2016-11-23T00:00:00,CHA vs. SAS,L,48.0,0.567,0.202,0.167,0.362,0.587,0.233,0.103,0.256,0,0,0,0,141,520,1883,1812,290,2125,883,2094,1020,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21600217,2016-11-23T00:00:00,BOS @ BKN,W,48.0,0.536,0.082,0.139,0.259,0.453,0.256,0.186,0.273,0,0,0,0,141,890,2445,1168,1402,426,1119,327,1237,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21600214,2016-11-23T00:00:00,ORL vs. PHX,L,48.0,0.401,0.253,0.116,0.306,0.514,0.301,0.179,0.163,0,0,0,0,141,2380,1372,582,806,1256,1588,435,157,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21600217,2016-11-23T00:00:00,BKN vs. BOS,L,48.0,0.453,0.256,0.186,0.273,0.536,0.082,0.139,0.259,0,0,0,0,141,2029,1333,2121,1195,1568,16,1282,1049,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21600219,2016-11-23T00:00:00,HOU vs. TOR,L,48.0,0.577,0.154,0.283,0.35,0.557,0.239,0.163,0.354,0,0,0,0,141,425,2256,2459,378,1825,953,681,2109,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21600216,2016-11-23T00:00:00,ATL @ IND,W,48.0,0.453,0.259,0.227,0.373,0.446,0.167,0.204,0.226,0,0,0,0,141,2040,1300,2420,217,341,284,142,625,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21600211,2016-11-22T00:00:00,LAL vs. OKC,W,48.0,0.59,0.193,0.172,0.262,0.549,0.12,0.163,0.333,0,0,0,0,141,308,1973,1907,1349,1742,76,681,1900,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21600209,2016-11-22T00:00:00,ATL vs. NOP,L,48.0,0.518,0.118,0.156,0.213,0.587,0.14,0.115,0.171,0,0,0,0,141,1151,2391,1599,1945,2125,144,1884,205,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21600210,2016-11-22T00:00:00,CHI @ DEN,L,48.0,0.484,0.189,0.071,0.264,0.48,0.17,0.103,0.35,0,0,0,0,141,1636,1997,57,1327,750,312,2094,2076,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21600210,2016-11-22T00:00:00,DEN vs. CHI,W,48.0,0.48,0.17,0.103,0.35,0.484,0.189,0.071,0.264,0,0,0,0,141,1711,2146,353,378,824,463,2400,1127,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600208,2016-11-22T00:00:00,POR @ NYK,L,48.0,0.477,0.302,0.16,0.275,0.516,0.083,0.129,0.275,0,0,0,0,141,1743,856,1694,1178,1264,17,1539,1270,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21600208,2016-11-22T00:00:00,NYK vs. POR,W,48.0,0.516,0.083,0.129,0.275,0.477,0.302,0.16,0.275,0,0,0,0,141,1196,2442,913,1178,708,1593,750,1270,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21600209,2016-11-22T00:00:00,NOP @ ATL,W,48.0,0.587,0.14,0.115,0.171,0.518,0.118,0.156,0.213,0,0,0,0,141,332,2313,566,2253,1307,69,844,507,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21600211,2016-11-22T00:00:00,OKC @ LAL,L,48.0,0.549,0.12,0.163,0.333,0.59,0.193,0.172,0.262,0,0,0,0,141,716,2380,1761,495,2152,484,548,1096,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21600201,2016-11-21T00:00:00,CHA vs. MEM,L,48.0,0.473,0.452,0.122,0.255,0.548,0.202,0.114,0.283,0,0,0,0,141,1798,111,749,1440,1712,579,1897,1363,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21600206,2016-11-21T00:00:00,DAL @ SAS,L,48.0,0.527,0.27,0.187,0.262,0.52,0.333,0.154,0.227,0,0,0,0,141,1019,1181,2135,1349,1348,1843,900,634,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21600204,2016-11-21T00:00:00,ORL @ MIL,L,48.0,0.461,0.312,0.253,0.34,0.453,0.244,0.141,0.185,0,0,0,0,141,1953,783,2451,457,426,1011,1221,300,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21600202,2016-11-21T00:00:00,GSW @ IND,W,48.0,0.517,0.356,0.117,0.327,0.35,0.117,0.127,0.286,0,0,0,0,141,1174,453,604,579,10,67,1570,1389,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,21600207,2016-11-21T00:00:00,LAC vs. TOR,W,48.0,0.595,0.568,0.147,0.162,0.55,0.4,0.107,0.095,0,0,0,0,141,285,10,1354,2305,1754,2213,2031,12,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21600203,2016-11-21T00:00:00,HOU @ DET,W,48.0,0.513,0.346,0.189,0.341,0.454,0.276,0.147,0.333,0,0,0,0,141,1210,502,2171,447,437,1319,1062,1900,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21600200,2016-11-21T00:00:00,WAS vs. PHX,W,48.0,0.462,0.374,0.118,0.328,0.489,0.165,0.208,0.346,0,0,0,0,141,1941,355,633,563,896,274,124,2039,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21600199,2016-11-21T00:00:00,PHI vs. MIA,W,48.0,0.545,0.256,0.165,0.302,0.426,0.318,0.167,0.421,0,0,0,0,141,778,1319,1786,844,189,1732,620,2407,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21600200,2016-11-21T00:00:00,PHX @ WAS,L,48.0,0.489,0.165,0.208,0.346,0.462,0.374,0.118,0.328,0,0,0,0,141,1563,2182,2334,410,511,2104,1813,1895,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21600205,2016-11-21T00:00:00,BOS @ MIN,W,48.0,0.524,0.167,0.125,0.17,0.442,0.291,0.155,0.339,0,0,0,0,141,1061,2164,819,2257,306,1463,883,1973,1,2016,2017
2016-17,1610612748,MIA,Miami Heat,21600199,2016-11-21T00:00:00,MIA @ PHI,L,48.0,0.426,0.318,0.167,0.421,0.545,0.256,0.165,0.302,0,0,0,0,141,2269,724,1812,53,1678,1139,669,1604,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21600206,2016-11-21T00:00:00,SAS vs. DAL,W,48.0,0.52,0.333,0.154,0.227,0.527,0.27,0.187,0.262,0,0,0,0,141,1111,590,1544,1812,1441,1280,320,1096,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21600207,2016-11-21T00:00:00,TOR @ LAC,L,48.0,0.55,0.4,0.107,0.095,0.595,0.568,0.147,0.162,0,0,0,0,141,704,244,428,2448,2174,2451,1091,155,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21600204,2016-11-21T00:00:00,MIL vs. ORL,W,48.0,0.453,0.244,0.141,0.185,0.461,0.312,0.253,0.34,0,0,0,0,141,2029,1442,1229,2161,507,1675,9,1996,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21600202,2016-11-21T00:00:00,IND vs. GSW,L,48.0,0.35,0.117,0.127,0.286,0.517,0.356,0.117,0.327,0,0,0,0,141,2451,2394,885,1035,1282,2008,1846,1874,1,2016,2017
2016-17,1610612765,DET,Detroit Pistons,21600203,2016-11-21T00:00:00,DET vs. HOU,L,48.0,0.454,0.276,0.147,0.333,0.513,0.346,0.189,0.341,0,0,0,0,141,2019,1132,1371,495,1250,1952,283,2005,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21600201,2016-11-21T00:00:00,MEM @ CHA,W,48.0,0.548,0.202,0.114,0.283,0.473,0.452,0.122,0.255,0,0,0,0,141,738,1876,559,1088,663,2349,1701,1003,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21600205,2016-11-21T00:00:00,MIN vs. BOS,L,48.0,0.442,0.291,0.155,0.339,0.524,0.167,0.125,0.17,0,0,0,0,141,2153,985,1563,484,1398,284,1611,197,1,2016,2017
2016-17,1610612758,SAC,Sacramento Kings,21600196,2016-11-20T00:00:00,SAC vs. TOR,W,48.0,0.512,0.309,0.151,0.255,0.453,0.282,0.161,0.346,0,0,0,0,141,1222,802,1456,1440,415,1383,733,2039,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21600195,2016-11-20T00:00:00,IND @ OKC,W,53.0,0.511,0.348,0.196,0.302,0.485,0.178,0.18,0.333,0,0,0,0,17,1269,494,2255,858,831,380,424,1900,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21600193,2016-11-20T00:00:00,ATL @ NYK,L,48.0,0.435,0.341,0.135,0.281,0.534,0.159,0.155,0.271,0,0,0,0,141,2203,545,1096,1103,1542,233,883,1213,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21600194,2016-11-20T00:00:00,BKN vs. POR,L,48.0,0.452,0.333,0.1,0.279,0.665,0.247,0.149,0.263,0,0,0,0,141,2064,590,297,1142,2432,1033,1038,1112,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21600197,2016-11-20T00:00:00,DEN vs. UTA,W,48.0,0.535,0.349,0.099,0.302,0.429,0.271,0.11,0.291,0,0,0,0,141,899,488,280,858,214,1281,1972,1457,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21600193,2016-11-20T00:00:00,NYK vs. ATL,W,48.0,0.534,0.159,0.155,0.271,0.435,0.341,0.135,0.281,0,0,0,0,141,914,2220,1563,1233,257,1912,1349,1356,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21600195,2016-11-20T00:00:00,OKC vs. IND,L,53.0,0.485,0.178,0.18,0.333,0.511,0.348,0.196,0.302,0,0,0,0,17,1630,2080,2037,495,1186,1964,206,1586,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21600198,2016-11-20T00:00:00,CHI @ LAL,W,48.0,0.563,0.322,0.175,0.391,0.511,0.226,0.099,0.208,0,0,0,0,141,566,695,1955,135,1176,808,2166,458,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21600196,2016-11-20T00:00:00,TOR @ SAC,L,48.0,0.453,0.282,0.161,0.346,0.512,0.309,0.151,0.255,0,0,0,0,141,2040,1069,1718,410,1237,1649,984,1003,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600194,2016-11-20T00:00:00,POR @ BKN,W,48.0,0.665,0.247,0.149,0.263,0.452,0.333,0.1,0.279,0,0,0,0,141,29,1420,1410,1335,397,1843,2147,1319,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21600198,2016-11-20T00:00:00,LAL vs. CHI,L,48.0,0.511,0.226,0.099,0.208,0.563,0.322,0.175,0.391,0,0,0,0,141,1283,1652,290,1996,1892,1761,497,2324,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,21600197,2016-11-20T00:00:00,UTA @ DEN,L,48.0,0.429,0.271,0.11,0.291,0.535,0.349,0.099,0.302,0,0,0,0,141,2244,1173,478,991,1559,1968,2172,1586,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21600191,2016-11-19T00:00:00,MIL vs. GSW,L,48.0,0.573,0.281,0.13,0.333,0.516,0.337,0.121,0.404,0,0,0,0,141,468,1084,946,495,1266,1873,1716,2362,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,21600184,2016-11-19T00:00:00,UTA @ HOU,L,48.0,0.592,0.224,0.149,0.132,0.511,0.213,0.053,0.255,0,0,0,0,141,302,1668,1424,2398,1170,673,2448,977,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21600189,2016-11-19T00:00:00,PHI vs. PHX,W,48.0,0.622,0.233,0.179,0.244,0.457,0.37,0.142,0.276,0,0,0,0,141,135,1564,2027,1597,462,2083,1215,1288,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21600189,2016-11-19T00:00:00,PHX @ PHI,L,48.0,0.457,0.37,0.142,0.276,0.622,0.233,0.179,0.244,0,0,0,0,141,1996,378,1241,1166,2325,883,432,850,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21600184,2016-11-19T00:00:00,HOU vs. UTA,W,48.0,0.511,0.213,0.053,0.255,0.592,0.224,0.149,0.132,0,0,0,0,141,1286,1783,13,1473,2159,791,1022,61,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21600188,2016-11-19T00:00:00,BOS @ DET,W,48.0,0.476,0.207,0.091,0.2,0.471,0.186,0.078,0.288,0,0,0,0,141,1768,1839,191,2037,631,434,2363,1432,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21600190,2016-11-19T00:00:00,MIN @ MEM,L,48.0,0.445,0.344,0.216,0.156,0.395,0.5,0.114,0.327,0,0,0,0,141,2128,529,2384,2328,63,2417,1897,1863,1,2016,2017
2016-17,1610612765,DET,Detroit Pistons,21600188,2016-11-19T00:00:00,DET vs. BOS,L,48.0,0.471,0.186,0.078,0.288,0.476,0.207,0.091,0.2,0,0,0,0,141,1821,2020,96,1019,690,620,2264,390,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21600191,2016-11-19T00:00:00,GSW @ MIL,W,48.0,0.516,0.337,0.121,0.404,0.573,0.281,0.13,0.333,0,0,0,0,141,1192,586,733,99,1990,1374,1497,1900,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21600185,2016-11-19T00:00:00,CHA @ NOP,L,53.0,0.49,0.289,0.136,0.246,0.51,0.255,0.107,0.211,0,0,0,0,17,1555,1016,1121,1566,1164,1110,2027,488,1,2016,2017
2016-17,1610612748,MIA,Miami Heat,21600186,2016-11-19T00:00:00,MIA @ WAS,W,48.0,0.582,0.306,0.177,0.426,0.534,0.247,0.126,0.333,0,0,0,0,141,381,827,1991,46,1536,1042,1584,1900,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21600185,2016-11-19T00:00:00,NOP vs. CHA,W,53.0,0.51,0.255,0.107,0.211,0.49,0.289,0.136,0.246,0,0,0,0,17,1296,1349,432,1964,904,1445,1335,893,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21600192,2016-11-19T00:00:00,CHI @ LAC,L,48.0,0.487,0.312,0.159,0.333,0.539,0.299,0.146,0.31,0,0,0,0,141,1622,783,1671,495,1607,1553,1109,1694,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21600187,2016-11-19T00:00:00,DAL @ ORL,L,48.0,0.422,0.351,0.147,0.17,0.487,0.282,0.208,0.333,0,0,0,0,141,2291,476,1371,2265,840,1378,118,1900,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,21600192,2016-11-19T00:00:00,LAC vs. CHI,W,48.0,0.539,0.299,0.146,0.31,0.487,0.312,0.159,0.333,0,0,0,0,141,852,904,1347,762,836,1675,786,1900,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21600187,2016-11-19T00:00:00,ORL vs. DAL,W,48.0,0.487,0.282,0.208,0.333,0.422,0.351,0.147,0.17,0,0,0,0,141,1619,1079,2338,495,169,1982,1062,193,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21600186,2016-11-19T00:00:00,WAS vs. MIA,L,48.0,0.534,0.247,0.126,0.333,0.582,0.306,0.177,0.426,0,0,0,0,141,923,1413,859,495,2079,1631,462,2413,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21600190,2016-11-19T00:00:00,MEM vs. MIN,W,48.0,0.395,0.5,0.114,0.327,0.445,0.344,0.216,0.156,0,0,0,0,141,2398,39,559,588,333,1932,77,126,1,2016,2017
2016-17,1610612758,SAC,Sacramento Kings,21600183,2016-11-18T00:00:00,SAC vs. LAC,L,48.0,0.5,0.407,0.15,0.327,0.612,0.447,0.14,0.179,0,0,0,0,141,1395,219,1442,579,2284,2338,1251,248,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21600178,2016-11-18T00:00:00,OKC vs. BKN,W,48.0,0.59,0.27,0.158,0.39,0.488,0.361,0.157,0.26,0,0,0,0,141,310,1182,1652,138,857,2043,833,1058,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21600181,2016-11-18T00:00:00,TOR @ DEN,W,53.0,0.5,0.33,0.099,0.153,0.494,0.47,0.171,0.24,0,0,0,0,17,1395,620,296,2338,939,2383,561,814,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21600177,2016-11-18T00:00:00,NOP vs. POR,W,48.0,0.604,0.244,0.093,0.125,0.443,0.295,0.146,0.339,0,0,0,0,141,226,1451,206,2408,319,1518,1115,1973,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21600180,2016-11-18T00:00:00,MEM @ DAL,W,48.0,0.461,0.156,0.148,0.146,0.322,0.301,0.189,0.236,0,0,0,0,141,1953,2245,1400,2361,2,1588,292,764,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21600182,2016-11-18T00:00:00,SAS @ LAL,W,48.0,0.628,0.244,0.126,0.143,0.517,0.241,0.147,0.346,0,0,0,0,141,109,1457,859,2369,1296,979,1062,2039,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21600181,2016-11-18T00:00:00,DEN vs. TOR,L,53.0,0.494,0.47,0.171,0.24,0.5,0.33,0.099,0.153,0,0,0,0,17,1517,76,1900,1637,987,1841,2165,123,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21600176,2016-11-18T00:00:00,PHX @ IND,W,48.0,0.521,0.186,0.124,0.453,0.48,0.382,0.188,0.268,0,0,0,0,141,1108,2028,795,17,751,2140,306,1180,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21600180,2016-11-18T00:00:00,DAL vs. MEM,L,48.0,0.322,0.301,0.189,0.236,0.461,0.156,0.148,0.146,0,0,0,0,141,2459,871,2167,1689,507,215,1058,94,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21600182,2016-11-18T00:00:00,LAL vs. SAS,L,48.0,0.517,0.241,0.147,0.346,0.628,0.244,0.126,0.143,0,0,0,0,141,1162,1471,1371,410,2351,1001,1584,82,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21600179,2016-11-18T00:00:00,BOS vs. GSW,L,48.0,0.44,0.229,0.134,0.208,0.539,0.133,0.115,0.224,0,0,0,0,141,2169,1615,1076,1996,1605,118,1884,598,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600177,2016-11-18T00:00:00,POR @ NOP,L,48.0,0.443,0.295,0.146,0.339,0.604,0.244,0.093,0.125,0,0,0,0,141,2140,936,1323,484,2234,1005,2243,46,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21600176,2016-11-18T00:00:00,IND vs. PHX,L,48.0,0.48,0.382,0.188,0.268,0.521,0.186,0.124,0.453,0,0,0,0,141,1708,319,2146,1265,1351,433,1647,2444,1,2016,2017
2016-17,1610612765,DET,Detroit Pistons,21600175,2016-11-18T00:00:00,DET @ CLE,L,48.0,0.344,0.215,0.074,0.246,0.548,0.169,0.137,0.209,0,0,0,0,141,2455,1762,70,1564,1727,307,1328,476,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21600174,2016-11-18T00:00:00,ATL @ CHA,L,48.0,0.506,0.202,0.173,0.245,0.467,0.267,0.111,0.25,0,0,0,0,141,1341,1876,1937,1582,575,1242,1931,898,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,21600175,2016-11-18T00:00:00,CLE vs. DET,W,48.0,0.548,0.169,0.137,0.209,0.344,0.215,0.074,0.246,0,0,0,0,141,729,2151,1127,1974,6,693,2384,896,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,21600183,2016-11-18T00:00:00,LAC @ SAC,W,48.0,0.612,0.447,0.14,0.179,0.5,0.407,0.15,0.327,0,0,0,0,141,176,122,1196,2202,987,2237,1007,1874,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21600174,2016-11-18T00:00:00,CHA vs. ATL,W,48.0,0.467,0.267,0.111,0.25,0.506,0.202,0.173,0.245,0,0,0,0,141,1881,1214,507,1488,1114,579,519,865,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21600179,2016-11-18T00:00:00,GSW @ BOS,W,48.0,0.539,0.133,0.115,0.224,0.44,0.229,0.134,0.208,0,0,0,0,141,855,2341,566,1849,289,840,1374,458,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21600178,2016-11-18T00:00:00,BKN @ OKC,L,48.0,0.488,0.361,0.157,0.26,0.59,0.27,0.158,0.39,0,0,0,0,141,1601,416,1618,1378,2151,1271,796,2319,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21600172,2016-11-17T00:00:00,MIN vs. PHI,W,48.0,0.548,0.238,0.141,0.357,0.428,0.229,0.183,0.333,0,0,0,0,141,738,1509,1214,315,199,840,379,1900,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21600169,2016-11-17T00:00:00,WAS vs. NYK,W,48.0,0.636,0.222,0.162,0.256,0.547,0.233,0.165,0.319,0,0,0,0,141,82,1679,1729,1416,1694,883,659,1793,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600171,2016-11-17T00:00:00,POR @ HOU,L,48.0,0.511,0.233,0.13,0.275,0.558,0.263,0.13,0.346,0,0,0,0,141,1276,1556,946,1178,1837,1203,1497,2039,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21600171,2016-11-17T00:00:00,HOU vs. POR,W,48.0,0.558,0.263,0.13,0.346,0.511,0.233,0.13,0.275,0,0,0,0,141,623,1255,946,410,1182,900,1497,1270,1,2016,2017
